add,sub,multiply_plain,rotate_rows,negate,multiply,Depth,Multiplicative Depth,execution_time (s),Remaining_noise_budget
27,15,0,0,0,11,7,2,2.819,296
8,6,0,0,0,6,5,2,1.350,296
6,5,0,0,0,8,6,2,1.605,295
13,7,0,0,0,5,6,1,1.334,327
29,7,0,0,0,11,7,2,2.675,296
1,2,0,0,0,2,3,1,0.432,328
17,6,0,0,0,6,8,2,1.548,296
9,6,0,0,0,6,7,2,1.371,295
6,7,0,0,0,6,6,2,1.328,295
10,5,0,0,0,4,5,1,1.050,327
4,0,0,0,0,5,4,2,0.948,295
6,0,0,0,0,5,4,2,0.997,295
9,6,0,0,0,6,5,1,1.372,327
4,2,0,0,0,3,5,2,0.669,296
2,2,0,0,0,3,4,1,0.621,328
5,2,0,0,0,3,4,1,0.693,327
22,9,0,0,0,6,7,1,1.738,327
7,5,0,0,0,3,4,1,0.814,327
2,2,0,0,0,3,3,1,0.622,327
5,5,0,0,0,5,4,2,1.092,296
4,3,0,0,0,3,4,1,0.645,327
2,2,0,0,0,2,4,1,0.458,328
17,0,0,0,0,8,6,2,1.751,295
5,3,0,0,0,3,4,1,0.718,327
16,0,0,0,0,3,6,1,0.906,327
4,3,0,0,0,3,5,2,0.694,296
3,3,0,0,0,5,4,2,0.999,295
9,5,0,0,0,6,6,2,1.350,296
10,8,0,0,0,9,5,2,1.929,296
5,0,0,0,0,4,4,2,0.807,296
7,0,0,0,0,3,5,2,0.694,296
6,5,0,0,0,4,4,1,0.951,327
11,7,0,0,0,8,6,2,1.769,296
3,3,0,0,0,3,6,2,0.669,296
4,6,0,0,0,3,7,2,0.765,296
4,3,0,0,0,3,4,1,0.693,328
20,7,0,0,0,5,7,1,1.480,327
2,2,0,0,0,1,3,1,0.293,328
3,4,0,0,0,3,5,2,0.693,296
3,4,0,0,0,3,5,1,0.693,327
13,7,0,0,0,7,5,2,1.647,296
4,3,0,0,0,4,5,2,0.859,296
10,0,0,0,0,8,5,2,1.579,295
4,2,0,0,0,5,5,1,0.998,327
3,4,0,0,0,4,8,3,0.857,264
6,4,0,0,0,5,4,2,1.089,296
5,4,0,0,0,6,5,2,1.231,296
15,0,0,0,0,4,6,2,1.048,296
11,5,0,0,0,4,6,2,1.073,295
13,6,0,0,0,8,6,2,1.781,296
18,0,0,0,0,7,6,2,1.611,295
10,0,0,0,0,21,5,4,3.674,230
14,11,0,0,0,10,6,2,2.254,295
22,9,0,0,0,6,7,2,1.751,296
13,9,0,0,0,9,6,2,2.034,295
10,5,0,0,0,6,7,2,1.372,296
19,6,0,0,0,4,7,2,1.269,296
5,4,0,0,0,3,6,2,0.742,296
4,0,0,0,0,5,4,2,0.947,295
9,4,0,0,0,3,5,1,0.837,327
2,3,0,0,0,2,4,1,0.481,327
11,8,0,0,0,6,7,2,1.468,295
8,6,0,0,0,3,5,1,0.861,327
5,5,0,0,0,5,4,2,1.092,295
4,2,0,0,0,5,4,2,0.998,296
2,1,0,0,0,2,3,1,0.432,328
4,0,0,0,0,4,4,2,0.783,296
8,4,0,0,0,5,6,1,1.092,327
4,2,0,0,0,2,4,1,0.504,328
3,2,0,0,0,3,5,2,0.644,296
18,5,0,0,0,6,7,2,1.549,296
5,4,0,0,0,6,4,2,1.230,296
11,6,0,0,0,7,6,2,1.584,296
10,8,0,0,0,9,12,4,1.926,231
21,8,0,0,0,7,7,1,1.857,327
21,7,0,0,0,9,7,2,2.160,296
6,4,0,0,0,5,4,2,1.091,295
11,4,0,0,0,6,7,2,1.373,296
7,4,0,0,0,4,4,1,0.951,327
5,2,0,0,0,4,5,2,0.859,296
4,0,0,0,0,3,4,2,0.622,296
10,11,0,0,0,10,5,2,2.152,295
9,4,0,0,0,7,5,1,1.487,327
4,3,0,0,0,4,5,2,0.859,296
16,7,0,0,0,6,6,2,1.567,296
8,0,0,0,0,3,4,1,0.717,327
14,8,0,0,0,8,6,2,1.851,295
4,0,0,0,0,4,4,2,0.781,296
4,5,0,0,0,2,5,1,0.578,327
6,2,0,0,0,4,5,1,0.880,327
19,0,0,0,0,12,5,3,2.445,263
19,8,0,0,0,8,7,1,1.990,327
10,0,0,0,0,9,5,2,1.743,295
17,9,0,0,0,9,6,2,2.126,296
1,2,0,0,0,2,3,1,0.432,328
3,0,0,0,0,3,4,2,0.597,295
16,6,0,0,0,5,7,1,1.366,327
19,7,0,0,0,4,6,1,1.292,327
10,0,0,0,0,14,5,3,2.553,263
15,11,0,0,0,9,6,1,2.103,327
12,0,0,0,0,5,5,2,1.138,295
3,2,0,0,0,2,3,2,0.481,296
5,4,0,0,0,3,4,1,0.742,327
9,5,0,0,0,5,6,2,1.187,296
5,3,0,0,0,4,5,1,0.881,327
5,3,0,0,0,3,4,1,0.719,327
2,0,0,0,0,3,3,2,0.572,296
28,15,0,0,0,16,7,2,3.680,295
5,4,0,0,0,4,4,2,0.904,296
5,5,0,0,0,5,4,2,1.090,296
5,4,0,0,0,4,4,1,0.903,327
19,7,0,0,0,7,7,1,1.784,327
14,9,0,0,0,8,6,2,1.873,296
14,8,0,0,0,3,7,1,1.052,327
17,9,0,0,0,8,8,2,1.946,296
5,4,0,0,0,5,5,2,1.062,296
7,4,0,0,0,4,4,1,0.951,327
6,5,0,0,0,4,4,1,0.951,327
19,6,0,0,0,5,7,1,1.434,327
13,7,0,0,0,12,7,2,2.450,295
5,4,0,0,0,4,4,1,0.905,327
9,5,0,0,0,8,6,2,1.665,296
10,6,0,0,0,8,6,2,1.713,296
5,1,0,0,0,4,4,2,0.834,296
10,0,0,0,0,5,5,2,1.093,296
30,8,0,0,0,25,6,4,4.976,230
2,1,0,0,0,2,3,2,0.432,296
11,6,0,0,0,7,5,1,1.581,327
2,2,0,0,0,3,5,2,0.453,295
4,3,0,0,0,2,5,1,0.528,328
13,8,0,0,0,10,7,2,2.172,295
19,9,0,0,0,7,7,1,1.844,326
2,2,0,0,0,2,4,1,0.457,328
7,5,0,0,0,6,6,2,1.297,296
6,4,0,0,0,5,4,2,1.092,295
18,8,0,0,0,7,8,2,1.784,296
8,0,0,0,0,9,5,3,1.695,263
14,11,0,0,0,11,7,2,2.406,295
5,4,0,0,0,4,5,1,0.902,327
26,10,0,0,0,10,8,2,2.503,295
6,5,0,0,0,4,4,1,0.952,327
11,5,0,0,0,5,6,1,1.233,327
6,4,0,0,0,5,4,2,1.091,296
5,4,0,0,0,4,6,2,0.903,296
4,2,0,0,0,4,4,1,0.833,327
8,2,0,0,0,3,5,2,0.767,296
4,1,0,0,0,3,4,1,0.644,328
13,10,0,0,0,8,5,2,1.871,296
2,2,0,0,0,3,4,1,0.621,327
6,4,0,0,0,5,4,2,1.089,296
4,1,0,0,0,2,3,1,0.482,328
5,1,0,0,0,3,4,1,0.667,328
19,7,0,0,0,9,7,2,2.123,296
10,5,0,0,0,6,6,2,1.372,296
8,5,0,0,0,4,6,1,0.999,327
6,0,0,0,0,6,5,2,1.159,295
24,11,0,0,0,8,7,2,2.160,296
19,5,0,0,0,3,7,1,1.102,327
4,3,0,0,0,4,4,1,0.809,327
1,2,0,0,0,1,3,1,0.268,328
16,0,0,0,0,15,5,4,2.846,230
11,0,0,0,0,11,5,3,2.086,263
23,11,0,0,0,11,7,2,2.617,295
4,0,0,0,0,4,4,2,0.783,296
4,0,0,0,0,3,3,2,0.621,296
6,2,0,0,0,5,5,2,1.041,295
18,6,0,0,0,7,8,2,1.748,296
6,0,0,0,0,8,4,2,1.485,295
21,8,0,0,0,5,7,2,1.525,296
3,3,0,0,0,3,5,2,0.670,296
5,0,0,0,0,4,4,2,0.807,295
6,0,0,0,0,3,4,2,0.667,296
10,8,0,0,0,8,6,2,1.768,296
7,0,0,0,0,5,4,2,1.021,295
14,9,0,0,0,8,6,1,1.874,326
7,4,0,0,0,4,7,2,0.952,295
19,12,0,0,0,10,12,3,2.398,263
13,8,0,0,0,7,5,2,1.669,296
13,8,0,0,0,4,5,1,1.189,327
4,3,0,0,0,4,4,2,0.858,295
13,7,0,0,0,5,6,1,1.329,327
5,5,0,0,0,5,4,2,1.090,295
6,0,0,0,0,9,4,3,1.646,263
5,0,0,0,0,2,4,2,0.482,296
25,10,0,0,0,10,6,2,2.482,295
20,7,0,0,0,9,7,2,2.132,295
13,8,0,0,0,8,6,2,1.825,296
24,11,0,0,0,11,9,2,2.641,295
17,8,0,0,0,6,6,1,1.597,327
22,10,0,0,0,5,8,1,1.599,326
17,6,0,0,0,6,6,1,1.550,327
27,17,0,0,0,15,10,3,3.536,263
1,1,0,0,0,2,3,2,0.408,296
8,3,0,0,0,4,4,1,0.953,327
5,5,0,0,0,5,11,4,1.091,231
4,4,0,0,0,6,8,3,1.206,264
20,10,0,0,0,11,7,3,2.525,263
4,4,0,0,0,5,9,4,1.042,231
5,3,0,0,0,3,4,1,0.717,327
6,0,0,0,0,5,4,2,0.999,296
3,3,0,0,0,3,5,2,0.669,296
20,5,0,0,0,7,8,2,1.777,296
17,9,0,0,0,8,6,2,1.956,296
2,2,0,0,0,2,4,2,0.457,296
24,8,0,0,0,9,8,2,2.269,296
21,8,0,0,0,8,8,1,2.017,326
16,6,0,0,0,6,7,2,1.528,296
2,3,0,0,0,2,4,1,0.482,328
26,11,0,0,0,12,8,2,2.854,295
2,2,0,0,0,1,3,1,0.293,328
5,4,0,0,0,6,4,2,1.232,295
5,4,0,0,0,5,4,1,1.066,327
5,0,0,0,0,10,5,3,1.785,263
10,0,0,0,0,9,5,3,1.746,264
2,2,0,0,0,2,3,1,0.457,328
13,8,0,0,0,7,6,1,1.664,327
14,10,0,0,0,14,8,3,2.870,264
4,0,0,0,0,2,4,2,0.457,296
5,4,0,0,0,3,5,1,0.741,327
3,1,0,0,0,3,3,2,0.620,296
5,5,0,0,0,5,4,2,1.091,296
22,8,0,0,0,7,7,2,1.878,296
5,4,0,0,0,2,4,1,0.577,327
15,5,0,0,0,5,6,1,1.334,327
3,0,0,0,0,4,3,2,0.758,296
2,3,0,0,0,2,4,1,0.481,327
6,0,0,0,0,5,4,2,0.999,295
3,2,0,0,0,6,4,1,1.136,327
3,2,0,0,0,2,5,2,0.481,296
7,4,0,0,0,4,5,1,0.951,327
14,7,0,0,0,10,6,2,2.150,296
25,14,0,0,0,14,9,3,3.231,264
27,13,0,0,0,13,8,2,3.093,295
31,15,0,0,0,15,7,2,3.554,295
4,2,0,0,0,4,5,2,0.834,296
2,1,0,0,0,2,4,2,0.432,296
4,3,0,0,0,8,4,2,1.508,295
6,5,0,0,0,6,5,1,1.276,327
6,4,0,0,0,5,4,2,1.091,296
18,7,0,0,0,7,7,2,1.759,296
5,2,0,0,0,4,4,2,0.857,296
3,3,0,0,0,2,4,1,0.504,327
4,2,0,0,0,5,4,2,0.996,295
2,0,0,0,0,1,2,1,0.245,328
26,11,0,0,0,11,9,2,2.701,296
5,4,0,0,0,4,4,1,0.902,327
6,0,0,0,0,9,4,3,1.647,263
18,5,0,0,0,15,7,2,3.021,296
9,1,0,0,0,3,5,1,0.765,327
6,3,0,0,0,3,5,1,0.744,327
21,11,0,0,0,6,8,2,1.771,296
7,2,0,0,0,6,4,2,1.232,295
12,5,0,0,0,4,6,1,1.094,327
12,0,0,0,0,7,7,2,1.465,295
2,0,0,0,0,3,3,3,0.572,264
10,5,0,0,0,5,7,2,1.209,296
2,2,0,0,0,2,3,2,0.456,296
7,4,0,0,0,4,4,1,0.953,327
4,0,0,0,0,3,4,2,0.622,296
21,10,0,0,0,6,7,1,1.743,327
30,18,0,0,0,19,10,3,4.261,263
4,3,0,0,0,4,4,2,0.857,296
10,5,0,0,0,7,6,2,1.527,296
2,1,0,0,0,1,4,1,0.268,328
6,2,0,0,0,3,4,1,0.718,327
7,3,0,0,0,4,7,2,0.927,296
21,7,0,0,0,9,7,1,2.156,327
4,3,0,0,0,3,4,2,0.694,296
5,3,0,0,0,4,6,2,0.880,296
17,6,0,0,0,6,7,1,1.550,327
4,4,0,0,0,3,4,1,0.717,327
31,24,0,0,0,24,7,2,5.228,294
17,6,0,0,0,7,7,2,1.712,296
2,1,0,0,0,2,3,2,0.432,296
6,4,0,0,0,4,5,1,0.925,327
3,1,0,0,0,4,4,2,0.782,296
22,8,0,0,0,9,8,2,2.216,295
6,4,0,0,0,5,4,2,1.088,296
4,0,0,0,0,11,4,3,1.922,262
3,3,0,0,0,3,4,2,0.669,296
8,7,0,0,0,7,21,7,1.532,133
10,5,0,0,0,5,5,1,1.207,327
9,0,0,0,0,6,4,3,1.229,263
5,3,0,0,0,5,4,2,1.044,296
9,0,0,0,0,6,6,2,1.230,295
12,7,0,0,0,8,5,1,1.781,327
21,11,0,0,0,8,8,2,2.090,295
9,6,0,0,0,8,6,1,1.695,327
18,6,0,0,0,6,7,1,1.575,327
17,7,0,0,0,4,7,1,1.251,327
9,3,0,0,0,3,4,1,0.814,327
6,3,0,0,0,4,4,1,0.902,327
17,9,0,0,0,5,6,1,1.475,327
13,5,0,0,0,5,7,1,1.272,327
15,11,0,0,0,9,6,1,2.106,327
21,8,0,0,0,5,7,1,1.527,327
5,6,0,0,0,6,6,2,1.277,296
5,3,0,0,0,4,6,1,0.881,327
5,0,0,0,0,0,3,0,0.147,360
3,3,0,0,0,2,5,2,0.505,296
15,7,0,0,0,9,6,2,2.033,296
6,5,0,0,0,4,4,1,0.951,327
20,6,0,0,0,5,6,1,1.473,327
21,8,0,0,0,11,7,1,2.513,327
2,3,0,0,0,2,3,1,0.482,328
19,7,0,0,0,7,8,1,1.783,327
8,3,0,0,0,4,5,1,0.953,327
2,2,0,0,0,3,4,2,0.621,296
19,7,0,0,0,7,7,1,1.782,327
41,17,0,0,0,14,9,2,3.674,295
4,0,0,0,0,3,3,2,0.621,296
6,3,0,0,0,4,4,1,0.902,327
5,3,0,0,0,3,4,1,0.717,327
13,6,0,0,0,7,7,2,1.628,296
19,6,0,0,0,7,8,1,1.761,327
20,6,0,0,0,8,7,2,1.946,296
33,11,0,0,0,8,8,2,2.378,296
2,2,0,0,0,2,3,2,0.455,296
5,4,0,0,0,6,4,1,1.232,327
15,4,0,0,0,5,7,1,1.293,327
13,0,0,0,0,10,5,2,1.974,294
9,6,0,0,0,7,5,2,1.529,296
18,5,0,0,0,7,7,1,1.713,327
8,4,0,0,0,5,6,1,1.139,327
6,5,0,0,0,6,5,2,1.277,296
19,6,0,0,0,6,6,1,1.615,327
3,3,0,0,0,2,7,2,0.504,296
10,7,0,0,0,8,7,2,1.747,295
14,6,0,0,0,5,5,2,1.331,296
6,0,0,0,0,5,4,2,0.996,295
8,0,0,0,0,7,4,2,1.370,295
6,4,0,0,0,3,4,2,0.766,296
2,0,0,0,0,3,3,2,0.572,296
9,7,0,0,0,7,5,2,1.552,296
14,5,0,0,0,5,6,1,1.295,327
14,6,0,0,0,13,8,3,2.614,263
3,3,0,0,0,3,5,2,0.668,296
3,3,0,0,0,3,5,2,0.668,296
3,6,0,0,0,4,4,2,0.904,296
13,10,0,0,0,8,5,2,1.876,296
23,12,0,0,0,13,9,2,2.975,295
1,1,0,0,0,3,3,1,0.572,328
3,2,0,0,0,3,4,1,0.644,328
17,7,0,0,0,6,7,1,1.576,327
2,0,0,0,0,2,3,2,0.407,296
4,3,0,0,0,4,4,1,0.857,327
2,2,0,0,0,2,4,1,0.457,328
16,7,0,0,0,8,5,2,1.894,295
4,4,0,0,0,3,4,1,0.717,327
5,2,0,0,0,4,5,2,0.859,296
12,9,0,0,0,8,6,2,1.824,295
5,4,0,0,0,6,5,2,1.230,296
9,6,0,0,0,5,5,2,1.211,296
4,0,0,0,0,3,3,1,0.621,327
2,0,0,0,0,3,3,2,0.571,296
18,6,0,0,0,7,7,1,1.753,327
2,2,0,0,0,2,5,2,0.457,295
16,7,0,0,0,8,7,1,1.888,327
21,20,0,0,0,22,6,3,4.560,262
2,2,0,0,0,1,3,1,0.293,328
7,0,0,0,0,8,4,4,1.507,231
15,8,0,0,0,9,7,2,2.037,296
17,0,0,0,0,10,5,2,2.070,295
2,3,0,0,0,3,4,1,0.644,327
2,2,0,0,0,4,5,1,0.713,327
13,9,0,0,0,9,5,2,2.011,295
10,2,0,0,0,3,5,1,0.813,327
25,8,0,0,0,6,8,1,1.801,327
2,1,0,0,0,3,3,2,0.596,296
3,4,0,0,0,2,4,1,0.528,328
7,0,0,0,0,6,5,2,1.183,295
10,4,0,0,0,6,5,1,1.350,327
24,11,0,0,0,8,8,1,2.163,326
3,0,0,0,0,4,3,2,0.758,296
19,7,0,0,0,8,6,2,1.949,296
5,4,0,0,0,3,5,2,0.743,296
9,6,0,0,0,4,5,1,1.040,327
5,5,0,0,0,5,14,5,1.090,198
6,3,0,0,0,2,4,1,0.577,327
16,6,0,0,0,6,7,1,1.525,327
7,3,0,0,0,3,5,1,0.765,327
21,9,0,0,0,10,7,2,2.371,296
12,7,0,0,0,6,5,1,1.468,327
11,0,0,0,0,4,4,1,0.953,327
14,4,0,0,0,6,7,2,1.442,296
3,2,0,0,0,4,4,2,0.809,296
14,5,0,0,0,3,7,1,0.978,327
10,4,0,0,0,4,5,1,1.021,327
11,8,0,0,0,8,6,2,1.788,296
5,3,0,0,0,3,4,1,0.716,327
2,1,0,0,0,3,3,2,0.596,296
23,11,0,0,0,14,9,2,3.122,295
2,1,0,0,0,2,3,2,0.433,296
4,4,0,0,0,3,4,1,0.718,327
20,6,0,0,0,5,7,1,1.477,327
6,4,0,0,0,5,4,2,1.091,296
7,2,0,0,0,6,5,3,1.229,263
6,5,0,0,0,2,4,1,0.624,327
16,10,0,0,0,6,9,2,1.619,296
15,6,0,0,0,7,7,2,1.680,295
21,7,0,0,0,5,7,1,1.506,327
7,7,0,0,0,4,5,1,1.024,327
16,5,0,0,0,7,6,2,1.670,296
4,0,0,0,0,4,4,2,0.783,295
8,0,0,0,0,7,4,3,1.368,264
16,8,0,0,0,11,7,2,2.384,295
27,15,0,0,0,13,7,2,3.148,295
3,2,0,0,0,4,4,2,0.808,296
2,3,0,0,0,2,3,1,0.482,327
10,6,0,0,0,8,6,2,1.720,296
8,3,0,0,0,4,4,1,0.954,328
29,15,0,0,0,11,7,2,2.869,296
18,11,0,0,0,10,6,2,2.370,296
7,0,0,0,0,8,4,3,1.506,263
13,0,0,0,0,7,6,2,1.488,295
24,8,0,0,0,12,8,2,2.754,295
7,2,0,0,0,4,4,2,0.903,295
4,4,0,0,0,3,4,2,0.717,296
17,6,0,0,0,5,7,1,1.390,327
6,5,0,0,0,4,4,1,0.951,327
10,7,0,0,0,8,7,2,1.746,295
11,0,0,0,0,8,5,3,1.602,264
8,4,0,0,0,4,7,2,0.977,296
5,0,0,0,0,5,4,3,0.973,263
23,0,0,0,0,8,6,2,1.893,295
3,2,0,0,0,3,4,2,0.644,295
20,9,0,0,0,6,7,1,1.711,327
14,0,0,0,0,7,6,3,1.513,264
15,2,0,0,0,14,5,3,2.706,264
24,10,0,0,0,7,7,2,1.965,296
14,0,0,0,0,17,5,3,3.136,263
18,0,0,0,0,13,5,3,2.590,263
6,5,0,0,0,4,4,1,0.952,327
2,3,0,0,0,1,4,1,0.317,328
28,10,0,0,0,9,9,2,2.390,295
18,5,0,0,0,7,8,2,1.714,295
3,4,0,0,0,4,4,2,0.858,296
1,2,0,0,0,2,3,1,0.433,328
1,2,0,0,0,2,3,2,0.433,296
1,2,0,0,0,3,3,1,0.596,328
5,2,0,0,0,2,4,1,0.528,328
31,12,0,0,0,14,8,2,3.315,295
6,0,0,0,0,11,5,3,1.973,263
2,2,0,0,0,2,3,1,0.457,328
27,9,0,0,0,9,7,2,2.341,296
5,3,0,0,0,4,9,3,0.882,263
2,1,0,0,0,1,4,1,0.268,328
8,4,0,0,0,4,5,2,0.977,296
6,6,0,0,0,5,5,2,1.140,296
13,6,0,0,0,4,6,1,1.131,327
4,0,0,0,0,5,4,2,0.944,295
20,8,0,0,0,9,8,2,2.159,296
5,6,0,0,0,6,5,2,1.278,296
13,7,0,0,0,5,6,2,1.335,296
16,5,0,0,0,6,6,1,1.503,327
16,0,0,0,0,11,6,2,2.198,295
4,1,0,0,0,4,5,2,0.807,295
20,8,0,0,0,6,7,1,1.671,327
4,4,0,0,0,3,6,2,0.718,296
8,4,0,0,0,2,5,1,0.650,327
1,1,0,0,0,1,3,1,0.245,329
5,0,0,0,0,6,4,3,1.134,264
3,0,0,0,0,4,4,1,0.760,328
13,0,0,0,0,18,6,3,3.283,262
7,6,0,0,0,5,5,2,1.162,296
3,3,0,0,0,3,5,2,0.668,296
3,3,0,0,0,3,4,1,0.669,328
23,11,0,0,0,11,8,2,2.620,295
8,4,0,0,0,6,7,2,1.298,296
23,9,0,0,0,13,9,2,2.898,295
9,4,0,0,0,7,7,3,1.484,264
26,0,0,0,0,9,6,2,2.126,295
3,1,0,0,0,3,5,2,0.620,296
7,6,0,0,0,8,11,4,1.651,230
3,0,0,0,0,4,4,1,0.664,327
3,2,0,0,0,4,4,2,0.809,296
22,10,0,0,0,9,8,2,2.245,295
9,0,0,0,0,6,5,2,1.231,295
6,5,0,0,0,4,4,1,0.952,327
11,5,0,0,0,3,5,1,0.908,327
19,7,0,0,0,5,7,1,1.474,327
2,2,0,0,0,3,4,2,0.620,296
6,5,0,0,0,4,4,1,0.951,327
17,7,0,0,0,5,7,1,1.412,327
24,12,0,0,0,6,7,2,1.857,296
20,0,0,0,0,9,6,2,1.966,295
25,11,0,0,0,13,10,2,2.993,295
13,10,0,0,0,9,6,2,2.035,296
20,8,0,0,0,7,7,2,1.850,296
9,4,0,0,0,6,5,2,1.327,296
5,5,0,0,0,6,9,3,1.256,262
12,5,0,0,0,4,6,1,1.095,327
8,3,0,0,0,4,5,1,0.951,327
13,0,0,0,0,10,5,3,1.967,264
9,4,0,0,0,3,6,1,0.837,327
9,6,0,0,0,7,5,2,1.526,296
5,4,0,0,0,2,5,1,0.577,327
7,0,0,0,0,4,4,2,0.858,296
17,6,0,0,0,7,7,1,1.730,327
3,4,0,0,0,4,7,2,0.858,295
16,8,0,0,0,5,7,2,1.412,296
12,8,0,0,0,7,5,2,1.649,296
10,0,0,0,0,5,4,2,1.091,296
5,2,0,0,0,3,4,2,0.695,296
25,12,0,0,0,12,8,2,2.846,295
9,6,0,0,0,8,5,1,1.696,327
7,2,0,0,0,6,4,2,1.232,295
22,0,0,0,0,25,6,4,4.604,230
13,8,0,0,0,8,6,1,1.826,327
17,0,0,0,0,14,6,3,2.727,264
9,4,0,0,0,3,5,1,0.837,327
35,0,0,0,0,28,6,4,5.402,230
22,12,0,0,0,11,6,2,2.619,296
8,5,0,0,0,4,5,1,0.998,327
14,7,0,0,0,4,5,1,1.189,327
7,4,0,0,0,4,5,1,0.953,327
17,0,0,0,0,14,5,4,2.704,231
18,7,0,0,0,5,7,1,1.448,327
2,3,0,0,0,3,4,2,0.645,296
6,5,0,0,0,6,5,2,1.280,295
7,4,0,0,0,4,4,1,0.951,327
19,9,0,0,0,8,7,1,1.993,327
7,0,0,0,0,6,4,2,1.181,295
4,2,0,0,0,2,4,1,0.503,327
10,3,0,0,0,10,6,2,1.973,296
7,6,0,0,0,4,5,1,0.997,327
24,8,0,0,0,7,9,2,1.947,296
10,5,0,0,0,6,5,2,1.372,296
6,4,0,0,0,2,5,1,0.603,327
10,2,0,0,0,5,6,2,1.141,296
26,10,0,0,0,8,9,2,2.185,296
13,10,0,0,0,9,11,3,2.034,263
8,6,0,0,0,6,5,2,1.348,296
21,9,0,0,0,7,7,1,1.877,327
17,6,0,0,0,5,7,1,1.389,327
23,0,0,0,0,10,7,3,2.197,263
18,8,0,0,0,8,7,2,1.948,296
3,3,0,0,0,3,4,1,0.669,327
8,0,0,0,0,7,4,3,1.371,264
2,1,0,0,0,3,3,1,0.596,328
22,0,0,0,0,19,6,4,3.638,231
6,3,0,0,0,4,6,2,0.904,296
6,2,0,0,0,3,6,1,0.717,327
8,5,0,0,0,4,5,1,0.999,327
12,0,0,0,0,5,5,2,1.139,295
26,0,0,0,0,21,6,3,4.056,262
11,6,0,0,0,6,7,1,1.412,327
13,4,0,0,0,6,6,1,1.416,327
4,0,0,0,0,3,4,1,0.621,328
4,4,0,0,0,4,6,2,0.880,296
10,5,0,0,0,5,7,2,1.208,296
2,2,0,0,0,1,3,1,0.293,328
13,5,0,0,0,7,6,1,1.613,327
20,6,0,0,0,7,7,1,1.785,327
13,5,0,0,0,5,6,2,1.278,296
17,0,0,0,0,14,5,3,2.729,263
2,1,0,0,0,2,3,1,0.361,328
9,0,0,0,0,7,5,2,1.396,295
4,2,0,0,0,3,5,2,0.668,296
9,5,0,0,0,4,5,1,1.018,327
2,3,0,0,0,2,3,1,0.481,328
7,0,0,0,0,8,8,1,1.509,327
21,8,0,0,0,7,7,2,1.852,296
14,9,0,0,0,8,6,2,1.874,296
2,2,0,0,0,3,4,1,0.621,327
9,7,0,0,0,5,5,1,1.231,327
5,3,0,0,0,3,4,1,0.717,327
1,2,0,0,0,0,2,0,0.099,360
9,3,0,0,0,4,5,1,0.976,327
7,0,0,0,0,6,4,2,1.181,295
4,2,0,0,0,3,4,1,0.645,327
13,7,0,0,0,7,7,1,1.643,327
23,14,0,0,0,12,8,2,2.848,295
22,8,0,0,0,9,7,2,2.219,296
3,2,0,0,0,2,5,2,0.481,296
1,1,0,0,0,1,2,1,0.245,328
13,6,0,0,0,7,7,2,1.631,295
13,8,0,0,0,9,6,1,1.991,327
12,6,0,0,0,5,6,2,1.279,296
8,5,0,0,0,2,5,1,0.674,327
3,0,0,0,0,2,3,1,0.433,328
1,1,0,0,0,2,3,2,0.408,296
8,5,0,0,0,6,8,2,1.327,295
10,6,0,0,0,3,5,1,0.906,327
11,6,0,0,0,6,6,2,1.412,296
4,0,0,0,0,3,3,2,0.622,296
28,14,0,0,0,13,7,2,3.149,295
3,3,0,0,0,2,4,1,0.505,327
16,5,0,0,0,4,7,2,1.192,296
21,11,0,0,0,13,7,2,2.899,296
25,12,0,0,0,14,7,2,3.210,295
18,7,0,0,0,5,8,1,1.449,327
3,3,0,0,0,3,4,2,0.669,296
5,3,0,0,0,5,4,1,1.040,327
14,0,0,0,0,17,5,3,3.122,262
2,3,0,0,0,3,4,2,0.642,295
22,9,0,0,0,7,7,1,1.906,327
15,5,0,0,0,5,6,2,1.333,296
2,2,0,0,0,3,4,2,0.620,296
1,2,0,0,0,2,3,1,0.433,328
7,0,0,0,0,6,5,2,1.183,295
2,0,0,0,0,3,3,1,0.572,328
13,7,0,0,0,4,5,2,1.155,296
11,8,0,0,0,8,6,2,1.786,296
9,0,0,0,0,4,5,2,0.903,296
10,5,0,0,0,7,7,1,1.528,327
4,2,0,0,0,3,6,1,0.668,327
19,9,0,0,0,6,8,1,1.667,327
19,16,0,0,0,16,6,2,3.479,295
3,1,0,0,0,2,3,1,0.457,328
2,3,0,0,0,2,4,1,0.481,328
7,0,0,0,0,4,4,2,0.859,295
5,0,0,0,0,6,4,3,1.135,263
2,1,0,0,0,2,3,1,0.432,328
3,0,0,0,0,3,3,1,0.596,328
4,2,0,0,0,3,4,1,0.668,327
5,2,0,0,0,4,4,2,0.857,295
22,12,0,0,0,11,8,2,2.620,295
46,18,0,0,0,23,8,2,5.263,295
12,4,0,0,0,7,7,2,1.554,295
15,10,0,0,0,8,6,1,1.932,327
1,0,0,0,0,1,2,1,0.219,329
3,2,0,0,0,3,4,2,0.644,296
7,5,0,0,0,8,6,2,1.627,295
13,6,0,0,0,6,6,2,1.471,296
23,10,0,0,0,12,7,2,2.758,296
11,6,0,0,0,5,5,1,1.249,327
14,7,0,0,0,2,5,1,0.855,327
3,0,0,0,0,3,3,2,0.596,295
3,3,0,0,0,4,5,1,0.831,327
8,3,0,0,0,12,5,1,1.983,326
20,8,0,0,0,8,7,2,1.995,296
13,9,0,0,0,9,6,2,2.014,295
